,performance,revision
70097,7.24,1.3
70098,11.382,1.3
70099,9.77,1.3
70100,7.058,1.3
70101,5.882,1.3
70102,5.244,1.3
70103,4.468,1.3
70104,16.608,1.3
70105,14.39,1.3
70106,13.2,1.3
70107,9.726,1.3
70108,10.966,1.3
70109,7.626,1.3
70110,105.588,1.3
70111,52.436,1.3
70112,53.084,1.3
70113,26.33,1.3
70114,35.286,1.3
70115,17.622,1.3
70116,29.65,1.3
70117,21.884,1.3
70118,17.326,1.3
70119,12.648,1.3
70120,12.81,1.3
70121,9.148,1.3
70122,35.1,1.3
70123,26.596,1.3
70124,23.334,1.3
70125,16.29,1.3
70126,18.106,1.3
70127,12.27,1.3
70128,218.566,1.3
70129,107.496,1.3
70130,110.626,1.3
70131,55.248,1.3
70132,74.076,1.3
70133,36.684,1.3
70134,31.59,1.3
70135,27.896,1.3
70136,52.296,1.3
70137,89.874,1.3
70138,79.24,1.3
70139,81.85,1.3
70140,37.212,1.3
70141,39.606,1.3
70142,32.642,1.3
70143,29.04,1.3
70144,23.84,1.3
70145,21.032,1.3
70146,36.244,1.3
70147,18.528,1.3
70148,19.362,1.3
70149,10.258,1.3
70150,13.414,1.3
70151,7.238,1.3
70152,11.426,1.3
70153,9.664,1.3
70154,7.03,1.3
70155,5.89,1.3
70156,5.336,1.3
70157,4.414,1.3
70158,16.58,1.3
70159,14.384,1.3
70160,13.26,1.3
70161,9.668,1.3
70162,10.948,1.3
70163,7.612,1.3
70164,105.17,1.3
70165,52.564,1.3
70166,53.184,1.3
70167,26.368,1.3
70168,35.386,1.3
70169,17.586,1.3
70170,29.62,1.3
70171,21.886,1.3
70172,17.284,1.3
70173,12.672,1.3
70174,12.792,1.3
70175,9.202,1.3
70176,35.062,1.3
70177,26.744,1.3
70178,23.354,1.3
70179,16.296,1.3
70180,18.052,1.3
70181,12.326,1.3
70182,218.474,1.3
70183,107.558,1.3
70184,110.604,1.3
70185,55.358,1.3
70186,73.972,1.3
70187,36.606,1.3
70188,31.612,1.3
70189,27.826,1.3
70190,52.454,1.3
70191,89.586,1.3
70192,79.192,1.3
70193,81.948,1.3
70194,37.108,1.3
70195,39.438,1.3
70196,32.68,1.3
70197,29.192,1.3
70198,23.678,1.3
70199,20.972,1.3
70200,36.32,1.3
70201,18.522,1.3
70202,19.22,1.3
70203,10.144,1.3
70204,13.34,1.3
70205,7.182,1.3
70206,11.398,1.3
70207,8.66,1.3
70208,7.082,1.3
70209,5.254,1.3
70210,5.264,1.3
70211,3.864,1.3
70212,16.602,1.3
70213,11.22,1.3
70214,13.188,1.3
70215,8.246,1.3
70216,10.956,1.3
70217,6.662,1.3
70218,105.68,1.3
70219,52.246,1.3
70220,53.164,1.3
70221,26.14,1.3
70222,35.262,1.3
70223,17.428,1.3
70224,29.618,1.3
70225,20.324,1.3
70226,17.31,1.3
70227,11.61,1.3
70228,12.896,1.3
70229,8.546,1.3
70230,35.096,1.3
70231,22.858,1.3
70232,23.288,1.3
70233,14.574,1.3
70234,18.028,1.3
70235,11.106,1.3
70236,218.582,1.3
70237,107.536,1.3
70238,110.632,1.3
70239,55.236,1.3
70240,74.09,1.3
70241,36.55,1.3
70242,31.766,1.3
70243,22.824,1.3
70244,52.352,1.3
70245,66.548,1.3
70246,79.134,1.3
70247,58.388,1.3
70248,37.272,1.3
70249,25.666,1.3
70250,32.626,1.3
70251,19.908,1.3
70252,23.846,1.3
70253,14.35,1.3
70254,36.256,1.3
70255,18.434,1.3
70256,19.192,1.3
70257,10.156,1.3
70258,13.286,1.3
70259,7.144,1.3
70260,11.386,1.3
70261,8.606,1.3
70262,7.02,1.3
70263,5.218,1.3
70264,5.31,1.3
70265,3.926,1.3
70266,16.624,1.3
70267,11.15,1.3
70268,13.214,1.3
70269,8.206,1.3
70270,10.93,1.3
70271,6.674,1.3
70272,105.76,1.3
70273,52.476,1.3
70274,53.15,1.3
70275,26.212,1.3
70276,35.312,1.3
70277,17.484,1.3
70278,29.632,1.3
70279,20.308,1.3
70280,17.278,1.3
70281,11.68,1.3
70282,12.812,1.3
70283,8.556,1.3
70284,35.188,1.3
70285,22.944,1.3
70286,23.386,1.3
70287,14.552,1.3
70288,18.094,1.3
70289,11.13,1.3
70290,218.474,1.3
70291,107.512,1.3
70292,110.612,1.3
70293,55.312,1.3
70294,74.168,1.3
70295,36.6,1.3
70296,31.694,1.3
70297,22.916,1.3
70298,52.294,1.3
70299,66.592,1.3
70300,79.2,1.3
70301,58.352,1.3
70302,37.278,1.3
70303,25.678,1.3
70304,32.692,1.3
70305,19.904,1.3
70306,23.704,1.3
70307,14.404,1.3
70308,28.74,1.3
70309,14.888,1.3
70310,15.568,1.3
70311,8.302,1.3
70312,10.882,1.3
70313,5.956,1.3
70314,11.282,1.3
70315,9.726,1.3
70316,6.978,1.3
70317,5.928,1.3
70318,5.3,1.3
70319,4.478,1.3
70320,16.464,1.3
70321,14.474,1.3
70322,13.21,1.3
70323,9.29,1.3
70324,9.41,1.3
70325,6.976,1.3
70326,81.232,1.3
70327,40.314,1.3
70328,40.828,1.3
70329,20.366,1.3
70330,27.324,1.3
70331,13.32,1.3
70332,29.734,1.3
70333,21.92,1.3
70334,17.226,1.3
70335,12.676,1.3
70336,12.764,1.3
70337,9.258,1.3
70338,35.16,1.3
70339,26.644,1.3
70340,23.276,1.3
70341,15.882,1.3
70342,16.406,1.3
70343,11.6,1.3
70344,162.436,1.3
70345,79.886,1.3
70346,81.008,1.3
70347,41.37,1.3
70348,55.108,1.3
70349,27.156,1.3
70350,31.586,1.3
70351,27.798,1.3
70352,41.102,1.3
70353,59.078,1.3
70354,79.336,1.3
70355,84.476,1.3
70356,37.216,1.3
70357,39.666,1.3
70358,32.732,1.3
70359,27.6,1.3
70360,22.294,1.3
70361,20.032,1.3
70362,28.75,1.3
70363,14.762,1.3
70364,15.548,1.3
70365,8.234,1.3
70366,10.882,1.3
70367,5.888,1.3
70368,11.282,1.3
70369,8.588,1.3
70370,7.058,1.3
70371,5.216,1.3
70372,5.272,1.3
70373,3.91,1.3
70374,16.538,1.3
70375,11.068,1.3
70376,13.198,1.3
70377,8.212,1.3
70378,9.386,1.3
70379,5.98,1.3
70380,80.87,1.3
70381,40.168,1.3
70382,41.146,1.3
70383,20.216,1.3
70384,27.322,1.3
70385,13.266,1.3
70386,29.654,1.3
70387,20.326,1.3
70388,17.296,1.3
70389,11.652,1.3
70390,12.822,1.3
70391,8.514,1.3
70392,35.132,1.3
70393,23.028,1.3
70394,23.202,1.3
70395,14.522,1.3
70396,16.432,1.3
70397,10.404,1.3
70398,162.702,1.3
70399,79.694,1.3
70400,81.046,1.3
70401,41.24,1.3
70402,55.01,1.3
70403,27.16,1.3
70404,31.712,1.3
70405,22.906,1.3
70406,41.086,1.3
70407,44.36,1.3
70408,79.334,1.3
70409,59.866,1.3
70410,36.992,1.3
70411,25.536,1.3
70412,32.874,1.3
70413,20.112,1.3
70414,22.328,1.3
70415,13.824,1.3
70416,36.226,1.3
70417,18.54,1.3
70418,19.224,1.3
70419,10.204,1.3
70420,13.376,1.3
70421,7.336,1.3
70422,11.332,1.3
70423,9.676,1.3
70424,7.04,1.3
70425,5.84,1.3
70426,5.31,1.3
70427,4.44,1.3
70428,16.614,1.3
70429,14.42,1.3
70430,13.18,1.3
70431,9.76,1.3
70432,10.966,1.3
70433,7.636,1.3
70434,105.486,1.3
70435,52.496,1.3
70436,52.982,1.3
70437,26.25,1.3
70438,35.264,1.3
70439,17.514,1.3
70440,29.656,1.3
70441,21.92,1.3
70442,17.218,1.3
70443,12.72,1.3
70444,12.86,1.3
70445,9.182,1.3
70446,35.15,1.3
70447,26.744,1.3
70448,23.37,1.3
70449,16.244,1.3
70450,18.114,1.3
70451,12.312,1.3
70452,218.73,1.3
70453,107.676,1.3
70454,110.648,1.3
70455,55.222,1.3
70456,74.066,1.3
70457,36.656,1.3
70458,31.678,1.3
70459,27.828,1.3
70460,52.256,1.3
70461,89.872,1.3
70462,79.016,1.3
70463,81.968,1.3
70464,37.146,1.3
70465,39.606,1.3
70466,32.726,1.3
70467,29.288,1.3
70468,23.764,1.3
70469,21.04,1.3
70470,36.148,1.3
70471,18.462,1.3
70472,19.352,1.3
70473,10.158,1.3
70474,13.468,1.3
70475,7.202,1.3
70476,11.456,1.3
70477,8.604,1.3
70478,7.034,1.3
70479,5.214,1.3
70480,5.286,1.3
70481,3.9,1.3
70482,16.616,1.3
70483,11.158,1.3
70484,13.27,1.3
70485,8.206,1.3
70486,10.956,1.3
70487,6.67,1.3
70488,105.548,1.3
70489,52.52,1.3
70490,53.126,1.3
70491,26.25,1.3
70492,35.24,1.3
70493,17.482,1.3
70494,29.55,1.3
70495,20.282,1.3
70496,17.278,1.3
70497,11.672,1.3
70498,12.778,1.3
70499,8.532,1.3
70500,35.074,1.3
70501,23.028,1.3
70502,23.34,1.3
70503,14.608,1.3
70504,18.032,1.3
70505,11.13,1.3
70506,218.928,1.3
70507,107.578,1.3
70508,110.51,1.3
70509,55.132,1.3
70510,74.206,1.3
70511,36.59,1.3
70512,31.712,1.3
70513,22.798,1.3
70514,52.228,1.3
70515,66.46,1.3
70516,79.078,1.3
70517,58.326,1.3
70518,37.148,1.3
70519,25.588,1.3
70520,32.666,1.3
70521,19.972,1.3
70522,23.8,1.3
70523,14.344,1.3
70524,36.208,1.3
70525,18.486,1.3
70526,19.318,1.3
70527,10.172,1.3
70528,13.398,1.3
70529,7.254,1.3
70530,11.418,1.3
70531,9.712,1.3
70532,7.062,1.3
70533,5.858,1.3
70534,5.324,1.3
70535,4.48,1.3
70536,16.574,1.3
70537,14.422,1.3
70538,13.23,1.3
70539,9.676,1.3
70540,10.926,1.3
70541,7.556,1.3
70542,105.476,1.3
70543,52.792,1.3
70544,53.18,1.3
70545,26.152,1.3
70546,35.416,1.3
70547,17.472,1.3
70548,29.678,1.3
70549,21.778,1.3
70550,17.304,1.3
70551,12.614,1.3
70552,12.846,1.3
70553,9.142,1.3
70554,35.128,1.3
70555,26.688,1.3
70556,23.318,1.3
70557,16.3,1.3
70558,18.088,1.3
70559,12.384,1.3
70560,218.358,1.3
70561,107.844,1.3
70562,110.71,1.3
70563,55.294,1.3
70564,74.04,1.3
70565,36.668,1.3
70566,31.748,1.3
70567,27.854,1.3
70568,52.328,1.3
70569,89.62,1.3
70570,79.114,1.3
70571,81.994,1.3
70572,37.378,1.3
70573,39.502,1.3
70574,32.63,1.3
70575,29.176,1.3
70576,23.722,1.3
70577,21.042,1.3
70578,36.12,1.3
70579,18.398,1.3
70580,19.226,1.3
70581,10.13,1.3
70582,13.34,1.3
70583,7.198,1.3
70584,11.4,1.3
70585,8.612,1.3
70586,7.024,1.3
70587,5.188,1.3
70588,5.266,1.3
70589,3.91,1.3
70590,16.564,1.3
70591,11.276,1.3
70592,13.276,1.3
70593,8.27,1.3
70594,10.908,1.3
70595,6.66,1.3
70596,106.008,1.3
70597,52.478,1.3
70598,53.17,1.3
70599,26.224,1.3
70600,35.582,1.3
70601,17.504,1.3
70602,29.686,1.3
70603,20.26,1.3
70604,17.304,1.3
70605,11.628,1.3
70606,12.834,1.3
70607,8.536,1.3
70608,35.15,1.3
70609,23.15,1.3
70610,23.316,1.3
70611,14.634,1.3
70612,18.04,1.3
70613,11.04,1.3
70614,218.85,1.3
70615,107.404,1.3
70616,110.746,1.3
70617,55.16,1.3
70618,74.12,1.3
70619,36.598,1.3
70620,31.808,1.3
70621,22.91,1.3
70622,52.528,1.3
70623,66.628,1.3
70624,79.282,1.3
70625,58.32,1.3
70626,37.356,1.3
70627,25.594,1.3
70628,32.63,1.3
70629,19.986,1.3
70630,23.728,1.3
70631,14.452,1.3
70632,28.846,1.3
70633,14.892,1.3
70634,15.63,1.3
70635,8.322,1.3
70636,10.888,1.3
70637,5.902,1.3
70638,11.306,1.3
70639,9.696,1.3
70640,7.02,1.3
70641,5.928,1.3
70642,5.29,1.3
70643,4.466,1.3
70644,16.6,1.3
70645,14.426,1.3
70646,13.174,1.3
70647,9.266,1.3
70648,9.422,1.3
70649,6.87,1.3
70650,80.85,1.3
70651,40.166,1.3
70652,41.056,1.3
70653,20.324,1.3
70654,27.35,1.3
70655,13.356,1.3
70656,29.502,1.3
70657,22.014,1.3
70658,17.312,1.3
70659,12.732,1.3
70660,12.766,1.3
70661,9.204,1.3
70662,35.12,1.3
70663,26.768,1.3
70664,23.354,1.3
70665,15.926,1.3
70666,16.392,1.3
70667,11.592,1.3
70668,162.614,1.3
70669,79.784,1.3
70670,80.902,1.3
70671,41.324,1.3
70672,55.144,1.3
70673,27.182,1.3
70674,31.688,1.3
70675,27.966,1.3
70676,41.034,1.3
70677,59.134,1.3
70678,79.228,1.3
70679,84.458,1.3
70680,37.072,1.3
70681,39.546,1.3
70682,32.84,1.3
70683,27.55,1.3
70684,22.25,1.3
70685,20.05,1.3
70686,28.69,1.3
70687,14.764,1.3
70688,15.56,1.3
70689,8.236,1.3
70690,10.856,1.3
70691,5.844,1.3
70692,11.32,1.3
70693,8.568,1.3
70694,7.034,1.3
70695,5.206,1.3
70696,5.246,1.3
70697,3.898,1.3
70698,16.464,1.3
70699,11.198,1.3
70700,13.17,1.3
70701,8.17,1.3
70702,9.48,1.3
70703,5.982,1.3
70704,80.892,1.3
70705,40.136,1.3
70706,41.048,1.3
70707,20.348,1.3
70708,27.322,1.3
70709,13.318,1.3
70710,29.636,1.3
70711,20.344,1.3
70712,17.318,1.3
70713,11.536,1.3
70714,12.794,1.3
70715,8.554,1.3
70716,35.214,1.3
70717,22.852,1.3
70718,23.338,1.3
70719,14.526,1.3
70720,16.4,1.3
70721,10.38,1.3
70722,162.492,1.3
70723,79.876,1.3
70724,81.008,1.3
70725,41.254,1.3
70726,55.08,1.3
70727,27.146,1.3
70728,31.66,1.3
70729,22.874,1.3
70730,41.194,1.3
70731,44.482,1.3
70732,79.424,1.3
70733,59.876,1.3
70734,37.032,1.3
70735,25.508,1.3
70736,32.82,1.3
70737,20.11,1.3
70738,22.268,1.3
70739,13.792,1.3
70740,36.466,1.3
70741,18.606,1.3
70742,19.262,1.3
70743,10.242,1.3
70744,13.384,1.3
70745,7.284,1.3
70746,11.518,1.3
70747,9.7,1.3
70748,7.042,1.3
70749,5.958,1.3
70750,5.342,1.3
70751,4.424,1.3
70752,16.616,1.3
70753,14.358,1.3
70754,13.268,1.3
70755,9.666,1.3
70756,10.964,1.3
70757,7.628,1.3
70758,106.206,1.3
70759,52.538,1.3
70760,53.192,1.3
70761,26.188,1.3
70762,35.548,1.3
70763,17.512,1.3
70764,29.7,1.3
70765,21.848,1.3
70766,17.316,1.3
70767,12.644,1.3
70768,12.828,1.3
70769,9.18,1.3
70770,35.08,1.3
70771,26.86,1.3
70772,23.344,1.3
70773,16.308,1.3
70774,18.036,1.3
70775,12.32,1.3
70776,218.332,1.3
70777,107.488,1.3
70778,110.698,1.3
70779,55.34,1.3
70780,74.036,1.3
70781,36.644,1.3
70782,31.756,1.3
70783,27.86,1.3
70784,52.344,1.3
70785,89.76,1.3
70786,79.156,1.3
70787,81.946,1.3
70788,37.05,1.3
70789,39.534,1.3
70790,32.666,1.3
70791,29.112,1.3
70792,23.808,1.3
70793,20.956,1.3
70794,36.014,1.3
70795,18.444,1.3
70796,19.3,1.3
70797,10.12,1.3
70798,13.42,1.3
70799,7.23,1.3
70800,11.366,1.3
70801,8.626,1.3
70802,7.096,1.3
70803,5.19,1.3
70804,5.292,1.3
70805,3.888,1.3
70806,16.568,1.3
70807,11.118,1.3
70808,13.226,1.3
70809,8.262,1.3
70810,10.99,1.3
70811,6.67,1.3
70812,105.454,1.3
70813,52.518,1.3
70814,53.042,1.3
70815,26.312,1.3
70816,35.45,1.3
70817,17.43,1.3
70818,29.572,1.3
70819,20.3,1.3
70820,17.334,1.3
70821,11.632,1.3
70822,12.874,1.3
70823,8.554,1.3
70824,35.076,1.3
70825,23.026,1.3
70826,23.204,1.3
70827,14.612,1.3
70828,17.994,1.3
70829,11.05,1.3
70830,218.34,1.3
70831,107.46,1.3
70832,110.69,1.3
70833,55.232,1.3
70834,74.2,1.3
70835,36.588,1.3
70836,31.694,1.3
70837,22.896,1.3
70838,52.302,1.3
70839,66.534,1.3
70840,78.96,1.3
70841,58.44,1.3
70842,37.08,1.3
70843,25.69,1.3
70844,32.698,1.3
70845,19.902,1.3
70846,23.812,1.3
70847,14.354,1.3
70848,36.322,1.3
70849,18.562,1.3
70850,19.306,1.3
70851,10.17,1.3
70852,13.378,1.3
70853,7.244,1.3
70854,11.43,1.3
70855,9.71,1.3
70856,7.012,1.3
70857,5.912,1.3
70858,5.292,1.3
70859,4.45,1.3
70860,16.572,1.3
70861,14.48,1.3
70862,13.262,1.3
70863,9.638,1.3
70864,10.904,1.3
70865,7.542,1.3
70866,105.758,1.3
70867,52.568,1.3
70868,53.178,1.3
70869,26.256,1.3
70870,35.32,1.3
70871,17.546,1.3
70872,29.658,1.3
70873,21.874,1.3
70874,17.396,1.3
70875,12.63,1.3
70876,12.864,1.3
70877,9.234,1.3
70878,35.162,1.3
70879,26.7,1.3
70880,23.254,1.3
70881,16.224,1.3
70882,18.106,1.3
70883,12.304,1.3
70884,218.634,1.3
70885,107.752,1.3
70886,110.674,1.3
70887,55.208,1.3
70888,74.09,1.3
70889,36.608,1.3
70890,31.69,1.3
70891,27.904,1.3
70892,52.318,1.3
70893,89.902,1.3
70894,79.134,1.3
70895,82.098,1.3
70896,37.154,1.3
70897,39.558,1.3
70898,32.694,1.3
70899,29.094,1.3
70900,23.766,1.3
70901,21.01,1.3
70902,36.148,1.3
70903,18.43,1.3
70904,19.266,1.3
70905,10.124,1.3
70906,13.328,1.3
70907,7.22,1.3
70908,11.398,1.3
70909,8.658,1.3
70910,7.114,1.3
70911,5.18,1.3
70912,5.326,1.3
70913,3.88,1.3
70914,16.604,1.3
70915,11.104,1.3
70916,13.288,1.3
70917,8.236,1.3
70918,10.93,1.3
70919,6.672,1.3
70920,105.596,1.3
70921,52.386,1.3
70922,53.43,1.3
70923,26.276,1.3
70924,35.476,1.3
70925,17.464,1.3
70926,29.708,1.3
70927,20.218,1.3
70928,17.306,1.3
70929,11.642,1.3
70930,12.784,1.3
70931,8.52,1.3
70932,35.144,1.3
70933,23.102,1.3
70934,23.414,1.3
70935,14.526,1.3
70936,18.044,1.3
70937,11.18,1.3
70938,218.422,1.3
70939,107.484,1.3
70940,110.712,1.3
70941,55.194,1.3
70942,73.988,1.3
70943,36.696,1.3
70944,31.572,1.3
70945,22.916,1.3
70946,52.318,1.3
70947,66.468,1.3
70948,79.126,1.3
70949,58.336,1.3
70950,37.288,1.3
70951,25.552,1.3
70952,32.622,1.3
70953,19.9,1.3
70954,23.772,1.3
70955,14.346,1.3
70956,28.7,1.3
70957,14.906,1.3
70958,15.504,1.3
70959,8.328,1.3
70960,10.846,1.3
70961,5.92,1.3
70962,11.36,1.3
70963,9.732,1.3
70964,7.044,1.3
70965,5.868,1.3
70966,5.3,1.3
70967,4.494,1.3
70968,16.476,1.3
70969,14.51,1.3
70970,13.168,1.3
70971,9.194,1.3
70972,9.372,1.3
70973,6.862,1.3
70974,80.826,1.3
70975,40.21,1.3
70976,41.076,1.3
70977,20.382,1.3
70978,27.158,1.3
70979,13.38,1.3
70980,29.574,1.3
70981,21.876,1.3
70982,17.434,1.3
70983,12.678,1.3
70984,12.794,1.3
70985,9.23,1.3
70986,35.174,1.3
70987,26.72,1.3
70988,23.234,1.3
70989,15.894,1.3
70990,16.404,1.3
70991,11.6,1.3
70992,162.786,1.3
70993,79.88,1.3
70994,80.964,1.3
70995,41.388,1.3
70996,55.068,1.3
70997,27.178,1.3
70998,31.612,1.3
70999,27.984,1.3
71000,41.074,1.3
71001,59.144,1.3
71002,79.244,1.3
71003,84.3,1.3
71004,37.172,1.3
71005,39.506,1.3
71006,32.938,1.3
71007,27.506,1.3
71008,22.256,1.3
71009,19.976,1.3
71010,28.838,1.3
71011,14.814,1.3
71012,15.6,1.3
71013,8.304,1.3
71014,10.832,1.3
71015,5.816,1.3
71016,11.294,1.3
71017,8.598,1.3
71018,7.026,1.3
71019,5.192,1.3
71020,5.3,1.3
71021,3.944,1.3
71022,16.552,1.3
71023,11.136,1.3
71024,13.186,1.3
71025,8.152,1.3
71026,9.376,1.3
71027,5.986,1.3
71028,80.916,1.3
71029,40.15,1.3
71030,41.012,1.3
71031,20.422,1.3
71032,27.244,1.3
71033,13.34,1.3
71034,29.46,1.3
71035,20.214,1.3
71036,17.338,1.3
71037,11.642,1.3
71038,12.836,1.3
71039,8.524,1.3
71040,35.278,1.3
71041,22.954,1.3
71042,23.32,1.3
71043,14.566,1.3
71044,16.362,1.3
71045,10.37,1.3
71046,162.778,1.3
71047,79.876,1.3
71048,81.0,1.3
71049,41.278,1.3
71050,54.952,1.3
71051,27.144,1.3
71052,31.528,1.3
71053,22.752,1.3
71054,41.048,1.3
71055,44.332,1.3
71056,79.28,1.3
71057,59.802,1.3
71058,37.226,1.3
71059,25.504,1.3
71060,32.798,1.3
71061,20.032,1.3
71062,22.27,1.3
71063,13.752,1.3
71064,36.198,1.3
71065,18.51,1.3
71066,19.144,1.3
71067,10.142,1.3
71068,13.33,1.3
71069,7.296,1.3
71070,11.418,1.3
71071,9.754,1.3
71072,7.062,1.3
71073,5.864,1.3
71074,5.262,1.3
71075,4.46,1.3
71076,16.596,1.3
71077,14.396,1.3
71078,13.206,1.3
71079,9.68,1.3
71080,11.0,1.3
71081,7.646,1.3
71082,105.746,1.3
71083,52.464,1.3
71084,53.392,1.3
71085,26.174,1.3
71086,35.544,1.3
71087,17.476,1.3
71088,29.668,1.3
71089,21.85,1.3
71090,17.298,1.3
71091,12.66,1.3
71092,12.804,1.3
71093,9.172,1.3
71094,35.126,1.3
71095,26.818,1.3
71096,23.276,1.3
71097,16.234,1.3
71098,18.086,1.3
71099,12.328,1.3
71100,218.532,1.3
71101,107.65,1.3
71102,110.71,1.3
71103,55.146,1.3
71104,74.006,1.3
71105,36.64,1.3
71106,31.666,1.3
71107,27.974,1.3
71108,52.286,1.3
71109,89.756,1.3
71110,79.208,1.3
71111,82.002,1.3
71112,37.276,1.3
71113,39.606,1.3
71114,32.704,1.3
71115,29.268,1.3
71116,23.744,1.3
71117,20.992,1.3
71118,36.276,1.3
71119,18.674,1.3
71120,19.31,1.3
71121,10.112,1.3
71122,13.404,1.3
71123,7.184,1.3
71124,11.362,1.3
71125,8.654,1.3
71126,7.08,1.3
71127,5.208,1.3
71128,5.286,1.3
71129,3.966,1.3
71130,16.57,1.3
71131,11.234,1.3
71132,13.214,1.3
71133,8.238,1.3
71134,10.954,1.3
71135,6.624,1.3
71136,105.596,1.3
71137,52.538,1.3
71138,52.902,1.3
71139,26.216,1.3
71140,35.356,1.3
71141,17.48,1.3
71142,29.608,1.3
71143,20.268,1.3
71144,17.304,1.3
71145,11.606,1.3
71146,12.858,1.3
71147,8.52,1.3
71148,35.144,1.3
71149,23.076,1.3
71150,23.302,1.3
71151,14.598,1.3
71152,18.092,1.3
71153,11.046,1.3
71154,218.514,1.3
71155,107.676,1.3
71156,110.84,1.3
71157,55.14,1.3
71158,74.074,1.3
71159,36.592,1.3
71160,31.564,1.3
71161,22.828,1.3
71162,52.322,1.3
71163,66.724,1.3
71164,79.058,1.3
71165,58.36,1.3
71166,37.026,1.3
71167,25.632,1.3
71168,32.77,1.3
71169,19.928,1.3
71170,23.796,1.3
71171,14.404,1.3
71172,36.494,1.3
71173,18.602,1.3
71174,19.23,1.3
71175,10.22,1.3
71176,13.42,1.3
71177,7.27,1.3
71178,11.398,1.3
71179,9.746,1.3
71180,7.052,1.3
71181,5.888,1.3
71182,5.284,1.3
71183,4.466,1.3
71184,16.606,1.3
71185,14.372,1.3
71186,13.234,1.3
71187,9.66,1.3
71188,10.99,1.3
71189,7.568,1.3
71190,105.552,1.3
71191,52.602,1.3
71192,53.228,1.3
71193,26.332,1.3
71194,35.246,1.3
71195,17.532,1.3
71196,29.68,1.3
71197,21.804,1.3
71198,17.338,1.3
71199,12.674,1.3
71200,12.842,1.3
71201,9.2,1.3
71202,35.24,1.3
71203,26.666,1.3
71204,23.372,1.3
71205,16.274,1.3
71206,18.068,1.3
71207,12.356,1.3
71208,218.734,1.3
71209,107.454,1.3
71210,110.874,1.3
71211,55.136,1.3
71212,74.074,1.3
71213,36.686,1.3
71214,31.626,1.3
71215,27.776,1.3
71216,52.296,1.3
71217,89.608,1.3
71218,79.328,1.3
71219,82.176,1.3
71220,37.226,1.3
71221,39.566,1.3
71222,32.63,1.3
71223,29.17,1.3
71224,23.722,1.3
71225,21.018,1.3
71226,36.124,1.3
71227,18.546,1.3
71228,19.256,1.3
71229,10.156,1.3
71230,13.302,1.3
71231,7.254,1.3
71232,11.366,1.3
71233,8.73,1.3
71234,7.08,1.3
71235,5.208,1.3
71236,5.334,1.3
71237,3.924,1.3
71238,16.532,1.3
71239,11.042,1.3
71240,13.208,1.3
71241,8.282,1.3
71242,10.954,1.3
71243,6.658,1.3
71244,106.278,1.3
71245,52.31,1.3
71246,53.166,1.3
71247,26.216,1.3
71248,35.41,1.3
71249,17.524,1.3
71250,29.592,1.3
71251,20.31,1.3
71252,17.39,1.3
71253,11.726,1.3
71254,12.82,1.3
71255,8.532,1.3
71256,35.054,1.3
71257,23.026,1.3
71258,23.38,1.3
71259,14.538,1.3
71260,18.032,1.3
71261,11.106,1.3
71262,218.712,1.3
71263,107.478,1.3
71264,110.476,1.3
71265,55.112,1.3
71266,74.21,1.3
71267,36.568,1.3
71268,31.612,1.3
71269,22.84,1.3
71270,52.236,1.3
71271,66.56,1.3
71272,79.16,1.3
71273,58.58,1.3
71274,37.182,1.3
71275,25.542,1.3
71276,32.6,1.3
71277,19.948,1.3
71278,23.766,1.3
71279,14.318,1.3
71280,19.414,1.3.1
71281,10.36,1.3.1
71282,18.008,1.3.1
71283,9.666,1.3.1
71284,15.98,1.3.1
71285,9.73,1.3.1
71286,11.764,1.3.1
71287,9.674,1.3.1
71288,7.366,1.3.1
71289,5.838,1.3.1
71290,5.722,1.3.1
71291,4.448,1.3.1
71292,16.576,1.3.1
71293,14.46,1.3.1
71294,13.126,1.3.1
71295,9.47,1.3.1
71296,10.672,1.3.1
71297,7.434,1.3.1
71298,45.182,1.3.1
71299,23.21,1.3.1
71300,43.274,1.3.1
71301,22.466,1.3.1
71302,34.776,1.3.1
71303,19.898,1.3.1
71304,31.164,1.3.1
71305,22.068,1.3.1
71306,18.034,1.3.1
71307,12.82,1.3.1
71308,13.528,1.3.1
71309,9.31,1.3.1
71310,35.136,1.3.1
71311,26.692,1.3.1
71312,23.228,1.3.1
71313,16.174,1.3.1
71314,17.87,1.3.1
71315,12.18,1.3.1
71316,80.758,1.3.1
71317,40.918,1.3.1
71318,85.606,1.3.1
71319,44.35,1.3.1
71320,63.316,1.3.1
71321,34.532,1.3.1
71322,33.654,1.3.1
71323,29.218,1.3.1
71324,36.818,1.3.1
71325,49.616,1.3.1
71326,42.136,1.3.1
71327,44.592,1.3.1
71328,37.022,1.3.1
71329,39.586,1.3.1
71330,32.73,1.3.1
71331,28.646,1.3.1
71332,23.628,1.3.1
71333,20.73,1.3.1
71334,19.52,1.3.1
71335,10.31,1.3.1
71336,18.108,1.3.1
71337,9.656,1.3.1
71338,16.03,1.3.1
71339,9.674,1.3.1
71340,11.732,1.3.1
71341,9.662,1.3.1
71342,7.406,1.3.1
71343,5.886,1.3.1
71344,5.766,1.3.1
71345,4.442,1.3.1
71346,16.676,1.3.1
71347,14.422,1.3.1
71348,13.108,1.3.1
71349,9.506,1.3.1
71350,10.682,1.3.1
71351,7.444,1.3.1
71352,44.99,1.3.1
71353,23.214,1.3.1
71354,43.252,1.3.1
