,revision,performance,size,energy,cpu
39290,v1.8.0,25.881,1662826,1362.4,66.604616
39291,v1.8.0,21.7022,1660910.8,1274.4,83.996407
39292,v1.8.0,59.4528,1630300,2125.6,26.814576
39293,v1.8.0,33.7,1659905,1509.2,48.365134
39294,v1.8.0,26.1742,1664334,1399.4,67.144387
39295,v1.8.0,22.3562,1695429,1348.4,84.267668
39296,v1.8.0,60.1888,1626002,2134,26.679333
39297,v1.8.0,33.6514,1658846,1494,48.330713
39298,v1.8.0,26.0016,1670179,1385.4,66.926154
39299,v1.8.0,21.9742,1706388,1307.2,84.507273
39300,v1.8.0,60.724199999999996,1626340,2163.8,26.590803
39301,v1.8.0,34.041,1656559,1519.4,48.803529
39302,v1.8.0,25.116400000000002,1662826,1284,66.411692
39303,v1.8.0,21.6674,1660911,1338,84.360909
39304,v1.8.0,59.4754,1630300,2142.6,26.591412
39305,v1.8.0,33.612199999999994,1659905,1504.8,48.409144
39306,v1.8.0,26.1384,1664334,1393.2,67.148689
39307,v1.8.0,22.290200000000002,1695429,1322.8,84.368972
39308,v1.8.0,60.2622,1626002,2156.8,26.619667
39309,v1.8.0,33.488800000000005,1658846,1521.6,48.723476
39310,v1.8.0,26.0596,1670179,1372.8,67.190769
39311,v1.8.0,22.064,1706388,1354.8,84.290736
39312,v1.8.0,60.122800000000005,1626340,2139,26.148246
39313,v1.8.0,34.2286,1656559,1516.8,48.57884
39314,v1.8.0,25.743,1662826,1386.4,67.066154
39315,v1.8.0,21.644599999999997,1660911,1296.4,84.321645
39316,v1.8.0,59.476800000000004,1630300,2149,26.496384
39317,v1.8.0,33.522800000000004,1659905,1503.6,48.249661
39318,v1.8.0,26.226,1664334,1362,66.893077
39319,v1.8.0,22.296799999999998,1695429,1329.4,84.134348
39320,v1.8.0,60.3236,1626002,2155.2,26.799994
39321,v1.8.0,33.5458,1658846,1509.6,48.692852
39322,v1.8.0,26.0846,1670179,1348.6,67.05755
39323,v1.8.0,22.0568,1706388,1312.4,84.432727
39324,v1.8.0,60.7288,1626340,2209,26.425995
39325,v1.8.0,33.9758,1656559,1548.6,48.839412
39326,v1.8.0,25.86,1662826,1353.8,66.964615
39327,v1.8.0,21.6338,1660911,1214.8,84.512901
39328,v1.8.0,59.5492,1630300,2191.4,26.340339
39329,v1.8.0,33.6232,1659905,1513,48.762353
39330,v1.8.0,26.1932,1664334,1342,67.021196
39331,v1.8.0,22.2498,1695429,1292.4,84.468696
39332,v1.8.0,60.338,1626002,2147,26.59
39333,v1.8.0,33.518800000000006,1658846,1543,48.723708
39334,v1.8.0,26.0634,1670179,1357.2,67.185384
39335,v1.8.0,22.1212,1706388,1341.8,84.11751
39336,v1.8.0,60.005,1626340,2109.6,26.070961
39337,v1.8.0,33.3754,1656559,1491.2,48.590677
39338,v1.8.0,25.8018,1662826,1355.2,66.629631
39339,v1.8.0,21.6494,1660911,1289.4,84.309134
39340,v1.8.0,59.565400000000004,1630300,2146.4,26.719717
39341,v1.8.0,33.5276,1659905,1500,48.525544
39342,v1.8.0,26.1434,1664334,1377.6,67.252422
39343,v1.8.0,22.3112,1695429,1296.6,84.506443
39344,v1.8.0,59.434,1626002,2104.4,26.052163
39345,v1.8.0,33.7038,1658846,1551.8,48.815294
39346,v1.8.0,25.94,1670179,1343.4,66.964369
39347,v1.8.0,21.959799999999998,1706387.8,1293.8,84.41
39348,v1.8.0,60.704,1626340,2216.2,26.321361
39349,v1.8.0,34.089,1656559,1513.2,48.452941
39350,v1.8.0,25.7858,1662826,1368.8,66.831723
39351,v1.8.0,21.0946,1660911,1235.4,83.793333
39352,v1.8.0,59.617,1630300,2079,26.613119
39353,v1.8.0,33.723,1659905,1592.6,48.358592
39354,v1.8.0,26.069599999999998,1664334,1389.2,67.333077
39355,v1.8.0,21.674599999999998,1695429,1247.6,84.249091
39356,v1.8.0,60.295199999999994,1626002,2196.4,26.379667
39357,v1.8.0,33.7566,1658846,1520.8,48.588824
39358,v1.8.0,26.1772,1670179,1346,67.135869
39359,v1.8.0,21.9748,1706388,1286.2,84.38
39360,v1.8.0,61.135,1626340,2181.8,26.773157
39361,v1.8.0,33.3524,1656559,1504.8,48.260446
39362,v1.8.0,25.133,1662826,1325.8,66.528862
39363,v1.8.0,21.5944,1660911,1317.8,84.395455
39364,v1.8.0,59.538599999999995,1630300,2110,26.694
39365,v1.8.0,33.786199999999994,1659905,1539.2,48.599554
39366,v1.8.0,26.067,1664334,1344.2,67.085385
39367,v1.8.0,22.3406,1695429,1342.8,84.550949
39368,v1.8.0,60.1938,1626002,2175,26.819667
39369,v1.8.0,33.5432,1658846,1497.6,48.850588
39370,v1.8.0,25.968799999999998,1670179,1336.8,67.217265
39371,v1.8.0,22.043599999999998,1706388,1336.8,84.331818
39372,v1.8.0,60.720800000000004,1626340,2164,26.604312
39373,v1.8.0,34.053,1656559,1521.6,48.615791
39374,v1.8.0,25.7618,1662826,1357.8,66.870769
39375,v1.8.0,21.6322,1660911,1317.4,84.076623
39376,v1.8.0,59.638400000000004,1630300,2126.8,26.40274
39377,v1.8.0,33.0088,1659905,1504.2,48.230909
39378,v1.8.0,26.1262,1664334,1374.2,66.989231
39379,v1.8.0,22.2862,1695429,1341.4,84.456442
39380,v1.8.0,60.1566,1626002,2151.2,26.547333
39381,v1.8.0,33.6148,1658846,1529.2,48.611016
39382,v1.8.0,26.113400000000002,1670179,1351.8,67.103077
39383,v1.8.0,21.2698,1706388,1283.4,84.30013
39384,v1.8.0,53.347,1546416,1900.2,26.274717
39385,v1.8.0,29.112,1596957,1300.4,48.568276
39386,v1.8.0,22.1474,1600799,1149,66.057273
39387,v1.8.0,18.6556,1590814,1092,82.482456
39388,v1.8.0,53.605599999999995,1541723,1945,26.621901
39389,v1.8.0,28.7538,1599854,1278.6,48.128892
39390,v1.8.0,22.9452,1590948,1194.8,65.901858
39391,v1.8.0,18.1116,1588689.8,1036,81.917778
39392,v1.8.0,55.019800000000004,1544390,1965.4,26.759636
39393,v1.8.0,29.3502,1599991,1338.4,47.832529
39394,v1.8.0,22.1226,1586501,1181.2,65.884545
39395,v1.8.0,18.596,1588171.8,1124.6,82.096257
39396,v1.8.0,53.434599999999996,1546416,1927.6,26.840322
39397,v1.8.0,29.1008,1596957,1310.8,48.072444
39398,v1.8.0,21.61,1600799,1126,65.594589
39399,v1.8.0,18.7306,1590814,1106,82.5
39400,v1.8.0,53.5584,1541722.8,1956.4,26.791153
39401,v1.8.0,28.633,1599854,1307.2,48.33202
39402,v1.8.0,22.270799999999998,1590948,1152.8,65.740198
39403,v1.8.0,18.0846,1588690,1012.2,82.013333
39404,v1.8.0,55.041199999999996,1544390,1969.6,26.589818
39405,v1.8.0,28.7434,1599991,1286.8,48.12335
39406,v1.8.0,22.0792,1586501,1171.6,65.959091
39407,v1.8.0,18.613400000000002,1588172,1093.2,82.285263
39408,v1.8.0,53.365199999999994,1546416,1934.2,26.450189
39409,v1.8.0,29.0308,1596957,1297.6,48.511552
39410,v1.8.0,22.128,1600799,1159.2,65.864545
39411,v1.8.0,18.109599999999997,1590814,1060.4,82.1631
39412,v1.8.0,53.565400000000004,1541723,1943.6,26.717575
39413,v1.8.0,28.596,1599854,1277,48.475345
39414,v1.8.0,22.9486,1590948,1223.4,66.282371
39415,v1.8.0,18.109,1588690,1046.6,81.768889
39416,v1.8.0,55.0432,1544390,1983.2,26.972364
39417,v1.8.0,29.250799999999998,1599991,1315.2,48.414873
39418,v1.8.0,21.59,1586501,1096,65.651039
39419,v1.8.0,18.5766,1588172,1079.2,82.552631
39420,v1.8.0,53.5328,1546416,1961,26.947037
39421,v1.8.0,29.1642,1596957,1317,48.613655
39422,v1.8.0,22.148400000000002,1600799,1160,66.218261
39423,v1.8.0,18.779,1590814,1097.4,82.183918
39424,v1.8.0,53.521,1541723,1905.4,26.765598
39425,v1.8.0,28.613400000000002,1599854,1315.4,48.278473
39426,v1.8.0,22.895799999999998,1590948,1205.4,66.131897
39427,v1.8.0,18.133200000000002,1588690,1039,81.891228
39428,v1.8.0,55.1284,1544390,1986.8,26.575273
39429,v1.8.0,29.284599999999998,1599991,1311.8,48.225747
39430,v1.8.0,22.017400000000002,1586501,1164,66.007273
39431,v1.8.0,18.5302,1588172,1090,82.202164
39432,v1.8.0,53.5256,1546416,1949.4,26.496772
39433,v1.8.0,29.1466,1596957,1317.6,48.772437
39434,v1.8.0,21.656,1600799,1155.2,65.622338
39435,v1.8.0,18.700200000000002,1590814,1078.2,82.348129
39436,v1.8.0,53.5162,1541723,1963.2,26.661642
39437,v1.8.0,28.6888,1599854,1280.6,48.360985
39438,v1.8.0,22.9002,1590948,1187,66.129644
39439,v1.8.0,18.1906,1588690,1041.2,81.802398
39440,v1.8.0,55.153400000000005,1544390,2006.6,26.52196
39441,v1.8.0,29.3274,1599991,1333.4,48.601586
39442,v1.8.0,22.052599999999998,1586501,1141,65.865455
39443,v1.8.0,18.5864,1588172,1090.8,82.303158
39444,v1.8.0,53.3988,1546416,1927.8,26.705276
39445,v1.8.0,29.177400000000002,1596957,1311.4,48.414621
39446,v1.8.0,22.0748,1600799,1168.6,66.136364
39447,v1.8.0,18.7106,1590813.8,1115,82.206783
39448,v1.8.0,53.6306,1541723,1904.8,26.565199
39449,v1.8.0,28.685200000000002,1599854,1309.2,48.504236
39450,v1.8.0,22.8492,1590948,1199.6,66.376522
39451,v1.8.0,18.1316,1588690,1043.8,81.913392
39452,v1.8.0,55.0436,1544390,2015.2,26.448471
39453,v1.8.0,29.375,1599991,1325,48.737724
39454,v1.8.0,21.572599999999998,1586501,1120.8,65.70039
39455,v1.8.0,18.6982,1588172,1094.2,82.094292
39456,v1.8.0,53.479800000000004,1546416,1902.2,26.523173
39457,v1.8.0,29.1376,1596957,1321.8,48.778965
39458,v1.8.0,22.1406,1600799,1186,66.049565
39459,v1.8.0,18.674799999999998,1590814,1086.6,82.381287
39460,v1.8.0,53.5342,1541723,1956.6,26.881873
39461,v1.8.0,28.2222,1599854,1253.6,48.17564
39462,v1.8.0,22.8014,1590948,1162.8,66.432174
39463,v1.8.0,18.125400000000003,1588690,1065.2,81.714445
39464,v1.8.0,54.961800000000004,1544390,1967.8,26.722909
39465,v1.8.0,29.323,1599991,1354.6,48.683862
39466,v1.8.0,22.0162,1586501,1135.8,65.988182
39467,v1.8.0,18.1406,1588172,1024,81.53
39468,v1.8.0,53.4432,1546416,1915.8,26.693787
39469,v1.8.0,29.0586,1596957,1314.8,48.70069
39470,v1.8.0,22.2364,1600799,1170.8,65.945534
39471,v1.8.0,18.1358,1590814,1075.6,81.959474
39472,v1.8.0,53.5878,1541723,1963,26.607212
39473,v1.8.0,28.6278,1599854,1301.4,48.773793
39474,v1.8.0,22.8996,1590948,1190.8,66.199328
39475,v1.8.0,18.223599999999998,1588690,1051,81.549415
39476,v1.8.0,55.0398,1544390,1990.2,26.478087
39477,v1.8.0,29.3588,1599991,1307,48.300391
39478,v1.8.0,22.082,1586501,1164.2,65.974545
39479,v1.8.0,18.5658,1588172,1106,81.980468
39480,v1.8.0,53.4084,1546416,1873.8,26.936834
39481,v1.8.0,29.121,1596957,1321,48.270345
39482,v1.8.0,22.0678,1600799,1184.8,66.200909
39483,v1.8.0,18.7106,1590814,1117.4,82.29579
39484,v1.8.0,53.571,1541723,1909.6,26.67854
39485,v1.8.0,28.5616,1599854,1281,48.095813
39486,v1.8.0,22.8906,1590948,1234.2,66.032964
39487,v1.8.0,18.0556,1588690,1039.6,81.944444
39488,v1.8.0,55.0682,1544390,2000,26.497401
39489,v1.8.0,29.3416,1599991,1316.2,48.782529
39490,v1.8.0,22.1726,1586501,1157.4,65.980909
39491,v1.8.0,18.6222,1588172,1071.4,82.410526
39492,v1.8.0,53.403400000000005,1546416,1943.4,26.93144
39493,v1.8.0,29.1268,1596957,1306.6,48.475173
39494,v1.8.0,22.171400000000002,1600798.8,1177.2,65.890039
39495,v1.8.0,18.258,1590814,1029.8,81.574152
39496,v1.8.0,53.558,1541723,1944.6,26.7203
39497,v1.8.0,28.712,1599854,1267,48.46367
39498,v1.8.0,22.3828,1590948,1125.4,65.887233
39499,v1.8.0,18.223599999999998,1588690,1074.4,81.825438
39500,v1.8.0,55.0436,1544390,1953.2,26.491145
39501,v1.8.0,29.3666,1599991,1334,48.722621
39502,v1.8.0,22.0846,1586501,1172,66.187273
39503,v1.8.0,18.6356,1588172,1106.2,82.206433
39504,v1.8.0,53.3932,1546416,1904.2,26.85645
39505,v1.8.0,29.0266,1596957,1314.2,48.835862
39506,v1.8.0,22.1876,1600799,1212.6,66.070435
39507,v1.8.0,18.6158,1590814,1100.6,82.69579
39508,v1.8.0,53.4914,1541723,1949.2,26.906995
39509,v1.8.0,28.6552,1599854,1275,48.548177
39510,v1.8.0,22.885,1590948,1199.2,65.827154
39511,v1.8.0,17.6614,1588690,1044.4,81.583203
39512,v1.8.0,54.9396,1544390,1958.8,26.567946
39513,v1.8.0,29.328400000000002,1599991,1326.4,48.563792
39514,v1.8.0,22.093400000000003,1586501,1168.8,66.136324
39515,v1.8.0,18.6082,1588172,1089.8,82.04807
39516,v1.8.0,53.408199999999994,1546416,1896.8,26.814633
39517,v1.8.0,28.9924,1596957,1315.2,48.433104
39518,v1.8.0,22.0168,1600799,1199,66.158182
39519,v1.8.0,18.7114,1590814,1100.8,82.158304
39520,v1.8.0,53.5114,1541723,1921.6,26.674696
39521,v1.8.0,28.5036,1599854,1248.8,48.389335
39522,v1.8.0,22.397599999999997,1590948,1189.4,66.045218
39523,v1.8.0,18.128,1588690,1061.8,81.873918
39524,v1.8.0,54.9876,1544390,1972,26.653455
39525,v1.8.0,29.317,1599991,1365.4,48.400529
39526,v1.8.0,21.6006,1586501,1106.8,65.667273
39527,v1.8.0,18.5854,1588172,1060.8,82.345673
39528,v1.8.0,52.73,1546416,1902.4,25.859949
39529,v1.8.0,29.1262,1596957,1326.6,48.589264
39530,v1.8.0,22.178,1600799,1155.2,66.235573
39531,v1.8.0,18.6734,1590814,1116,82.163275
39532,v1.8.0,53.571,1541723,1970.8,26.600936
39533,v1.8.0,28.6704,1599854,1297,48.337315
39534,v1.8.0,23.075400000000002,1590948,1198.8,66.294239
39535,v1.8.0,18.1674,1588690,1046.6,81.894854
39536,v1.8.0,54.9552,1544390,1964,26.428976
39537,v1.8.0,29.3466,1599991,1354,48.357954
39538,v1.8.0,22.258599999999998,1586501,1130,65.732174
39539,v1.8.0,18.603,1588172,1099.4,82.304211
39540,v1.8.0,53.4298,1546416,1905.2,26.903103
39541,v1.8.0,29.032,1596957,1302.6,48.426897
39542,v1.8.0,22.136400000000002,1600799,1157.6,65.916266
39543,v1.8.0,18.744400000000002,1590814,1063.4,81.949123
39544,v1.8.0,53.6434,1541723,1956,26.130944
39545,v1.8.0,28.6118,1599854,1296,48.619828
39546,v1.8.0,22.9542,1590948,1205.6,66.320507
39547,v1.8.0,18.1192,1588690,997.6,82.226374
39548,v1.8.0,55.0298,1544390,1987.6,26.63666
39549,v1.8.0,29.498,1599991,1338.6,48.572529
39550,v1.8.0,22.0996,1586501,1148,66.071542
39551,v1.8.0,18.697200000000002,1588172,1094.6,82.077895
39552,v1.8.0,53.411199999999994,1546416,1901.6,26.626415
39553,v1.8.0,29.0944,1596957,1329.4,48.514483
39554,v1.8.0,22.1292,1600798.8,1168.4,65.970119
39555,v1.8.0,18.6878,1590814,1090.2,82.302631
39556,v1.8.0,53.475,1541723,1937.8,26.785556
39557,v1.8.0,28.5958,1599854,1316,48.139557
39558,v1.8.0,22.8478,1590948,1186,66.032648
39559,v1.8.0,18.104400000000002,1588690,1044.4,81.886144
39560,v1.8.0,55.062599999999996,1544390,1996.6,26.596862
39561,v1.8.0,29.2374,1599991,1313,48.336942
39562,v1.8.0,21.5622,1586501,1097.4,65.310303
39563,v1.8.0,18.6948,1588172,1119.2,82.009474
39564,v1.8.0,52.7436,1546416,1863.2,25.817758
39565,v1.8.0,29.031599999999997,1596957,1279.2,48.009655
39566,v1.8.0,22.1308,1600799,1176.4,66.077154
39567,v1.8.0,18.767400000000002,1590814,1097.2,81.984152
39568,v1.8.0,53.4356,1541723,1904.2,26.450566
39569,v1.8.0,28.6858,1599854,1286.2,48.003645
39570,v1.8.0,22.8072,1590948,1204.8,66.352174
39571,v1.8.0,18.277,1588690,1075.6,81.529825
39572,v1.8.0,54.341,1544390,1948.4,26.200559
39573,v1.8.0,28.7178,1599991,1266,48.047586
39574,v1.8.0,22.128,1586501,1136.4,66.118538
39575,v1.8.0,18.596,1588172,1081.6,82.026491
39576,v1.8.0,53.5328,1546416,1993.2,26.919776
39577,v1.8.0,28.9908,1596957,1283,48.55931
39578,v1.8.0,22.1092,1600799,1153.2,66.130909
39579,v1.8.0,18.7272,1590814,1086,82.072807
39580,v1.8.0,52.8958,1541723,1860.2,26.224151
39581,v1.8.0,28.6088,1599854,1291.8,48.245345
39582,v1.8.0,22.8614,1590948,1207.2,66.304348
39583,v1.8.0,18.183799999999998,1588690,1020.2,81.88193
39584,v1.8.0,54.9952,1544390,1990.4,26.303078
39585,v1.8.0,29.321,1599991,1337.8,48.393701
39586,v1.8.0,22.0998,1586501,1136.4,65.998696
39587,v1.8.0,18.505200000000002,1588172,1101.2,82.35421
39588,v1.8.0,53.4506,1546416,1921.8,26.699043
39589,v1.8.0,29.272,1596957,1333,48.082989
39590,v1.8.0,21.6696,1600799,1119.4,65.551515
39591,v1.8.0,18.7112,1590814,1087,82.327368
39592,v1.8.0,53.5282,1541723,1921.2,26.400377
39593,v1.8.0,28.686400000000003,1599854,1292.6,48.313473
39594,v1.8.0,22.877,1590948,1193.4,66.272174
39595,v1.8.0,18.1524,1588690,1044.4,81.929006
39596,v1.8.0,55.0516,1544390,1997.6,26.833091
39597,v1.8.0,29.241799999999998,1599991,1305.6,48.532989
39598,v1.8.0,22.084,1586501,1166.2,65.958261
39599,v1.8.0,18.546400000000002,1588172,1109.6,82.255555
39600,v1.8.0,8.3986,1674647,343.2,31.049444
39601,v1.8.0,6.4802,1687349,303.8,39.035714
39602,v1.8.0,5.966399999999999,1694946,289.2,42.813333
39603,v1.8.0,5.5762,1704996,235.2,44.800667
39604,v1.8.0,8.1974,1675565,337.2,30.3875
39605,v1.8.0,6.514,1689852,321,38.635714
39606,v1.8.0,5.6742,1696265.2,255.2,37.566667
39607,v1.8.0,5.6648000000000005,1707765,267.4,46.354
39608,v1.8.0,8.218399999999999,1679604.8,358.4,27.86
39609,v1.8.0,6.5598,1693205,300.2,37.05
39610,v1.8.0,5.8902,1700156,298.8,44.78
39611,v1.8.0,5.5832,1711254,268,44.812
39612,v1.8.0,8.309,1674647,363.2,30.182222
39613,v1.8.0,6.4082,1687349,264.8,40.320953
39614,v1.8.0,5.9968,1694946,272,41.022476
39615,v1.8.0,5.5931999999999995,1704996,231.8,41.348
39616,v1.8.0,8.268799999999999,1675565,352,30.004722
39617,v1.8.0,6.5166,1689852,305.4,39.859524
39618,v1.8.0,5.8678,1696266,275.2,44.86
39619,v1.8.0,5.447,1707765,247,46.365333
39620,v1.8.0,8.3128,1679605,322.8,29.065556
39621,v1.8.0,6.561,1693205,279,38.333333
39622,v1.8.0,6.1386,1700156,297.4,44.442381
39623,v1.8.0,5.6008000000000004,1711254,282.6,46.354
39624,v1.8.0,8.3704,1674647,358.8,26.8425
39625,v1.8.0,6.4128,1687349,294.8,39.707619
39626,v1.8.0,5.7682,1694946,307.8,39.729333
39627,v1.8.0,5.5286,1704996,235.8,46.611333
39628,v1.8.0,8.346,1675565,343.2,32.391111
39629,v1.8.0,6.610600000000001,1689852,267.8,40.309524
39630,v1.8.0,5.9528,1696266,286.4,43.012667
39631,v1.8.0,5.4072,1707765,247.4,46.939333
39632,v1.8.0,8.298399999999999,1679605,339.4,28.652778
39633,v1.8.0,6.2494,1693205,268.6,39.214762
39634,v1.8.0,5.8168,1700156,274,44.01
39635,v1.8.0,5.4918000000000005,1711254,235.4,41.848
39636,v1.8.0,8.273200000000001,1674647,374.2,29.665
39637,v1.8.0,6.485399999999999,1687349,278.8,40.994286
39638,v1.8.0,5.9818,1694946,266.2,41.398667
39639,v1.8.0,5.5682,1704996,237,45.54
39640,v1.8.0,8.2626,1675565,344.8,31.010278
39641,v1.8.0,6.557600000000001,1689852,273.2,37.948095
39642,v1.8.0,5.93,1696266,277.8,41.395333
39643,v1.8.0,5.8128,1707765,268.6,47.583333
39644,v1.8.0,8.211200000000002,1679605,322.2,28.0775
39645,v1.8.0,6.596,1693205,288.8,41.859524
39646,v1.8.0,6.1331999999999995,1700156,296.8,45.445714
39647,v1.8.0,5.4816,1711254,257.4,48.656667
39648,v1.8.0,8.2844,1674647,325.2,29.249167
39649,v1.8.0,6.4418,1687349,280,39.06619
39650,v1.8.0,6.0202,1694946,290.8,45.689048
39651,v1.8.0,5.6246,1704996,291,43.840667
39652,v1.8.0,8.1754,1675565,329.2,31.3675
39653,v1.8.0,6.5573999999999995,1689852,327.6,39.948571
39654,v1.8.0,5.9288,1696266,308.6,44.263333
39655,v1.8.0,5.884,1707765,309,47.776667
39656,v1.8.0,8.2488,1679605,327.8,31.454722
39657,v1.8.0,6.4902,1693205,297.8,39.348572
39658,v1.8.0,5.9174,1700156,265.8,44.768
39659,v1.8.0,5.597,1711254,245.6,45.166667
39660,v1.8.0,8.227799999999998,1674647,336,32.246111
39661,v1.8.0,6.4148000000000005,1687349,275.4,39.652857
39662,v1.8.0,5.9048,1694946,273.8,42.706667
39663,v1.8.0,5.6448,1704996,254,47.761905
39664,v1.8.0,8.225200000000001,1675565,309.6,29.564444
39665,v1.8.0,6.4348,1689852,265,38.093809
39666,v1.8.0,5.784,1696266,312.6,43.398
39667,v1.8.0,5.4914,1707765,246.6,46.674
39668,v1.8.0,8.266200000000001,1679605,338.2,30.447778
39669,v1.8.0,6.336600000000001,1693205,305.8,37.166191
39670,v1.8.0,6.0294,1700156,282.6,43.599619
39671,v1.8.0,5.6068,1711254,237,43.690667
39672,v1.8.0,8.297600000000001,1674647,359.2,30.233889
39673,v1.8.0,6.4596,1687349,314.6,40.831905
39674,v1.8.0,5.8728,1694946,255.6,45.004952
39675,v1.8.0,5.575399999999999,1704996,284.8,45.485333
39676,v1.8.0,8.4874,1675565,337.2,31.313111
39677,v1.8.0,6.411,1689852,284.6,39.950953
39678,v1.8.0,5.9146,1696266,267.8,43.87
39679,v1.8.0,5.6004,1707765,273.4,45.042
39680,v1.8.0,8.252799999999999,1679605,335,30.015278
39681,v1.8.0,6.373,1693205,301.6,38.687143
39682,v1.8.0,5.995,1700156,318.4,43.939524
39683,v1.8.0,5.623600000000001,1711254,286.6,47.018667
39684,v1.8.0,8.2232,1674647,337.4,29.032778
39685,v1.8.0,6.586,1687349,278.2,41.982857
39686,v1.8.0,5.9038,1694946,295.2,44.886667
39687,v1.8.0,5.8682,1704996,303.6,44.818857
39688,v1.8.0,8.227,1675565,329.4,32.362222
39689,v1.8.0,6.748,1689852,277.4,39.316071
39690,v1.8.0,6.247,1696266,274.6,39.48619
39691,v1.8.0,5.5806000000000004,1707765,245.4,45.901333
39692,v1.8.0,8.31,1679605,332.2,27.407222
39693,v1.8.0,6.5168,1693205,287.8,38.056667
39694,v1.8.0,5.9361999999999995,1700156,279.2,45.143333
39695,v1.8.0,5.6638,1711254,257.6,43.864667
39696,v1.8.0,8.383,1674647,337.4,29.519167
39697,v1.8.0,6.400399999999999,1687349,277,39.261429
39698,v1.8.0,5.9312,1694946,275.8,45.03
39699,v1.8.0,5.5662,1704996,238.6,46.253333
39700,v1.8.0,8.356399999999999,1675565,330.4,31.508333
39701,v1.8.0,6.408,1689852,293,39.880476
39702,v1.8.0,5.932,1696266,267.4,44.675047
39703,v1.8.0,5.6838,1707765,243.2,47.306
39704,v1.8.0,8.2534,1679605,330.8,30.039167
39705,v1.8.0,6.3692,1693204.6,282.4,39.209524
39706,v1.8.0,5.961399999999999,1700155.4,285.4,45.18
39707,v1.8.0,5.615399999999999,1711254,242.6,46.83
39708,v1.8.0,8.1898,1674647,336.2,31.399167
39709,v1.8.0,6.5142,1687349,287.8,37.641429
39710,v1.8.0,5.824199999999999,1694946,268.2,44.647333
39711,v1.8.0,5.6,1704996,251.4,46.539333
39712,v1.8.0,8.398399999999999,1675565,340.4,28.217222
39713,v1.8.0,6.4963999999999995,1689852,290.4,40.446667
39714,v1.8.0,5.984,1696266,274.6,42.579333
39715,v1.8.0,5.7686,1707765,260.2,44.866
39716,v1.8.0,8.2086,1679605,327.8,31.685556
39717,v1.8.0,6.4898,1693205,308,38.794762
39718,v1.8.0,5.9638,1700156,321.6,43.99
39719,v1.8.0,5.5616,1711254,274.4,48.386667
39720,v1.8.0,8.2834,1674647,332.8,30.724444
39721,v1.8.0,6.5684,1687349,277.4,38.969047
39722,v1.8.0,5.9336,1694946,273.4,41.006953
39723,v1.8.0,5.6808000000000005,1704996,251.2,47.665333
39724,v1.8.0,8.289399999999999,1675565,330.4,28.698611
39725,v1.8.0,6.528,1689852,278,41.551429
39726,v1.8.0,6.0362,1696266,267,44.439524
39727,v1.8.0,5.6582,1707765,257.6,44.691333
39728,v1.8.0,8.2,1679605,327.4,30.696389
39729,v1.8.0,6.4102,1693205,274.4,35.12
39730,v1.8.0,5.874,1700156,273,44.743333
39731,v1.8.0,5.753,1711254,254,45.200095
39732,v1.8.0,8.245,1674647,320.8,32.242222
39733,v1.8.0,6.5676000000000005,1687349,290.2,42.211428
39734,v1.8.0,5.8826,1694946,299.4,43.686667
39735,v1.8.0,5.558,1704996,299.2,44.510667
39736,v1.8.0,8.333,1675565,340.6,31.8175
39737,v1.8.0,6.498399999999999,1689852,264,37.174762
39738,v1.8.0,5.8184,1696266,314.8,43.52
39739,v1.8.0,5.8098,1707765,282.6,48.406
39740,v1.8.0,8.349200000000002,1679605,319.8,30.109444
39741,v1.8.0,6.4176,1693205,253.6,39.093333
39742,v1.8.0,5.8786000000000005,1700156,283.8,46.536667
39743,v1.8.0,5.6338,1711254,296.8,45.469333
39744,v1.8.0,8.2584,1674647,342,29.982778
39745,v1.8.0,6.5572,1687349,300.6,40.313333
39746,v1.8.0,5.927,1694946,309.6,45.028571
39747,v1.8.0,5.5778,1704996,253,47.836667
39748,v1.8.0,8.3996,1675565,343.6,30.953611
39749,v1.8.0,6.493399999999999,1689852,274.6,40.250476
39750,v1.8.0,5.9146,1696266,267.2,45.606191
39751,v1.8.0,5.6304,1707765,286,46.018667
39752,v1.8.0,8.2424,1679605,342.4,30.934722
39753,v1.8.0,6.3908000000000005,1693205,272,41.371429
39754,v1.8.0,6.073600000000001,1700156,308.8,44.578571
